id_bien;id_codedep_codecommune;numero_voie;btq;type_voie;nom_voie;surface_carrez;type_local;surface_local;total_piece
394;75110;32;;RUE;DES PETITS HOTELS;49,60;Appartement;50;2
395;75110;25;;PAS;DUBAIL;69,08;Appartement;71;3
396;75110;13;;BD;DE LA VILLETTE;50,78;Appartement;48;3
397;75111;6;;RUE;DE NEMOURS;18,21;Appartement;23;1
398;75111;15;;BD;RICHARD LENOIR;130,65;Appartement;135;5
399;75111;4;;RUE;MAILLARD;53,80;Appartement;53;3
400;75111;4;;RUE;MAILLARD;31,48;Appartement;32;2
401;75111;9;;RUE;DES BOULETS;26,98;Appartement;23;2
402;75112;11;;AV;DU BEL AIR;64,38;Appartement;57;3
403;75112;16;;RUE;LACUEE;48,65;Appartement;50;2
404;75113;120;;RUE;DU MOULIN DES PRES;47,03;Appartement;51;2
405;75114;45;;RUE;BOULARD;52,28;Appartement;31;3
406;75114;41;;RUE;JONQUOY;77,97;Appartement;75;4
407;75114;12;;RUE;JONQUOY;54,56;Appartement;50;3
408;75115;10;;RUE;FIRMIN GILLOT;10,80;Appartement;12;1
409;75115;37;;RUE;FONDARY;55,63;Appartement;62;3
410;75116;36;;AV;GEORGES MANDEL;360,95;Appartement;357;8
411;75116;15;;RUE;DUFRENOY;30,02;Appartement;27;1
412;75117;11;;RUE;DE L ARC DE TRIOMPHE;50,22;Appartement;55;2
413;75117;132;;RUE;DE TOCQUEVILLE;28,35;Appartement;14;1
414;75117;32;;RUE;LEGENDRE;48,88;Appartement;50;3
415;75117;17;;RUE;DE CHEROY;131,25;Appartement;135;7
416;75117;7;;RUE;NOLLET;39,34;Appartement;42;3
417;75117;3;;RUE;BRIDAINE;22,84;Appartement;22;1
418;75117;98;;RUE;NOLLET;83,25;Appartement;80;4
419;75118;75;;RUE;DOUDEAUVILLE;13,15;Appartement;11;1
420;75120;37;;RUE;DE LA PLAINE;46,01;Appartement;48;2
421;77061;2;;SQ;BRUSSEAU;39,60;Appartement;52;2
422;77079;24;;RUE;GRANDE;45,45;Appartement;46;2
423;77118;1;;RUE;DE BOURGOGNE;60,70;Appartement;60;3
424;77284;3;;PL;PAUL EMILE VICTOR;55,20;Appartement;55;3
425;77285;120;;ALL;DE PLEIN CIEL;100,80;Appartement;100;5
426;77288;41;;BD;DE L ALMONT;25,45;Appartement;25;1
427;77307;38;;RUE;DE LA CHARBONNIERE;40,35;Appartement;40;1
428;77419;5929;B;CITE;DES GUETTES;99,42;Appartement;99;4
429;77450;17;;RUE;DE LA MARNE;118,56;Maison;107;5
430;77487;4;;;RES LA FONTAINE SAINT MARC;66,42;Appartement;67;3
431;78146;2;;QUAI;DE L AMIRAL MOUCHEZ;75,16;Appartement;75;3
432;78165;1;;AV;MONTAIGNE;56,83;Appartement;54;3
433;78358;57;;AV;DE SAINT GERMAIN;27,01;Appartement;25;1
434;78358;57;;AV;DE SAINT GERMAIN;111,00;Appartement;112;5
435;78372;26;;ALL;CLAUDE MONET;52,53;Appartement;53;2
436;78382;22;;RUE;DU GEN DE GAULLE;55,03;Appartement;65;4
437;78481;2;;AV;P MARTIN LUTHER KING;88,78;Appartement;91;5
438;78586;6;;AV;JEAN JAURES;17,78;Appartement;20;1
439;78646;3;;RUE;REMONT;98,99;Maison;110;5
440;80021;23;;RUE;SAINT GERMAIN;19,97;Appartement;20;1
441;80228;77;;RUE;DE MAYOCQ;87,02;Maison;85;4
442;82121;30;;RUE;DE LA COMEDIE;48,40;Appartement;52;2
443;83009;183;;BD;DE PIERREPLANE;25,29;Appartement;26;1
444;83112;22;;AV;DU PORT;68,46;Appartement;70;3
445;83137;184;;AV;DU CARMEL;57,68;Appartement;51;3
446;84031;57;;RUE;DU DOC PACCARD;63,17;Appartement;79;3
447;85164;27;;BD;DE L'OCEAN;52,90;Appartement;52;3
448;87085;22;;RUE;PIERRE LEROUX;44,40;Appartement;44;2
449;87161;636;;;CITE DU DOCTEUR BARRIERE;65,74;Appartement;56;3
450;88160;10;;RUE;MARIE MARVINGT;61,74;Appartement;64;3
451;88181;15;;RUE;DES AULNES;70,19;Appartement;49;3
452;91086;4;D;RUE;CAROLINE RIER;66,05;Appartement;66;3
453;91156;2;;RUE;DES FRANCS BOURGEOIS;89,43;Maison;89;5
454;91174;38;;BD;DE FONTAINEBLEAU;71,64;Appartement;69;3
455;91326;69;;AV;DES FAUVETTES;107,15;Maison;109;5
456;92002;34;;AV;FRANCOIS MOLE;87,01;Appartement;96;4
457;92004;49;;AV;D ARGENTEUIL;52,90;Appartement;53;3
458;92004;81;;RUE;DU BAC;63,20;Appartement;60;3
459;92004;97;;RUE;DU CHATEAU;122,80;Maison;75;5
460;92004;21;;AV;DE LA REDOUTE;53,39;Appartement;52;2
461;92004;10;;RUE;GEORGES GUYNEMER;25,50;Appartement;27;1
462;92009;221;;AV;D ARGENTEUIL;27,73;Appartement;22;2
463;92009;35;;RUE;RASPAIL;56,21;Appartement;50;3
464;92012;867;;CRS;AQUITAINE;96,33;Appartement;93;4
465;92012;56;;BD;DE LA REPUBLIQUE;49,42;Appartement;50;2
466;92012;2;;RUE;DE L ANCIENNE MAIRIE;51,34;Appartement;50;2
467;92012;35;;BD;D AUTEUIL;149,71;Appartement;148;5
468;92024;10;;AV;ANATOLE FRANCE;44,50;Appartement;44;2
469;92032;3;;RUE;DES ROSES;23,95;Appartement;20;1
470;92036;13;;RUE;VILLEBOIS MAREUIL;76,07;Maison;75;3
471;92040;12;;RUE;DES ACACIAS;70,00;Maison;55;3
472;92044;136;;RUE;ARISTIDE BRIAND;66,05;Appartement;65;3
473;92044;5;;RUE;BARBES;85,07;Appartement;84;4
474;92048;15;;RUE;BANES;58,94;Appartement;59;3
475;92050;17;T;RUE;SADI CARNOT;30,52;Appartement;45;3
476;92050;20;;RUE;DE ZILINA;71,62;Appartement;68;3
477;92051;7;;ALL;D ORLEANS;48,65;Appartement;40;3
478;92051;11;;RUE;DU GAL H BERTIER;122,79;Appartement;130;4
479;92060;119;;AV;EDOUARD HERRIOT;68,51;Appartement;67;3
480;92062;8;;RUE;LUCIEN VOILIN;23,28;Appartement;22;1
481;92063;115;;RUE;ESTIENNE D ORVES;22,51;Appartement;22;1
482;92072;9;;RUE;CROIX BOSSET;53,68;Appartement;53;2
483;92073;101;;RUE;DES CHENES;88,90;Maison;87;4
484;93006;23;;AV;DE LA REPUBLIQUE;64,41;Appartement;60;4
485;93045;98;;AV;PASTEUR;21,28;Appartement;21;1
486;93045;71;;RUE;DE ROMAINVILLE;49,28;Appartement;48;3
487;93048;137;B;RUE;DE PARIS;64,41;Appartement;48;3
488;93048;13;;RUE;DES ORMES;82,56;Appartement;83;4
489;93072;4;;ALL;PAUL LANGEVIN;73,60;Appartement;73;4
490;93073;8;;ALL;JOHANNES KEPLER;93,49;Appartement;93;5
491;94002;20;;RUE;FELIX EBOUE;72,52;Maison;75;4
492;94002;49;;RUE;MARCEL BOURDARIAS;59,69;Appartement;57;3
493;94004;9002;;RES;L ANGEVINE 2;85,22;Appartement;84;4
494;94018;197;;RUE;DE PARIS;34,92;Appartement;34;2
495;94022;25;;RUE;JULES VALLES;49,45;Maison;31;1
496;94028;1;;RUE;MARIN LA MESLEE;81,95;Appartement;82;4
497;94037;18;;AV;JEAN JAURES;68,12;Appartement;68;3
498;94041;8;;RUE;EMILE BLIN;20,50;Appartement;25;1
499;94043;5;;RUE;GEORGES POMPIDOU;26,72;Appartement;28;1
500;94044;9001;;;RES VERDUN LECLERC;41,70;Appartement;39;2
501;94044;13;;PL;LOUIS ARAGON;63,77;Appartement;63;3
502;94052;7;;RUE;DU MARECHAL VAILLANT;44,04;Appartement;52;3
503;94052;49;;RUE;PAUL BERT;28,50;Appartement;28;1
504;94060;39;;AV;DE BRETAGNE;94,35;Maison;81;5
505;94060;4;;RUE;RENARD;77,15;Appartement;77;4
506;94060;26;;RUE;JEAN JAURES;72,75;Appartement;72;4
507;94068;13;;AV;DES ARTS;304,80;Maison;300;9
508;94074;7;;RUE;ELSA TRIOLET;82,21;Maison;86;4
509;94078;25;;RUE;DE CROSNE;40,04;Appartement;39;2
510;94080;33;;RUE;DE MONTREUIL;77,41;Appartement;82;4
511;94080;16;;AV;DU GAL DE GAULLE;146,82;Appartement;150;5
512;95039;;;RUE;PARMENTIER;41,75;Appartement;45;3
513;95199;27;;RUE;ALBERT MEUNIER;56,91;Appartement;61;3
514;95219;3;;ALL;CHARLES PEGUY;69,31;Appartement;70;3
515;95306;1;;AV;FOCH;80,28;Appartement;94;4
516;95527;;;;DERRIERE LES TOURNELLES;77,70;Maison;78;4
517;01033;39;;RUE;BUFFON;108,65;Appartement;91;4
518;01258;151;;RTE;DE BELLEVILLE;86,80;Appartement;90;3
519;01354;8;;RUE;DE GENEVE;52,58;Appartement;52;2
520;03190;22;;RUE;DE LA FRATERNITE;34,90;Appartement;38;1
521;06004;10;;RUE;SAINT ANTOINE;22,47;Appartement;23;2
522;06012;4;;AV;CAMILLE BLANC;47,42;Appartement;47;2
523;06029;4;;RUE;DE STALINGRAD;66,12;Appartement;67;1
524;06029;59;;AV;DU MARECHAL JUIN;67,99;Appartement;70;2
525;06033;12;;BD;DE LA REPUBLIQUE;59,74;Appartement;62;3
526;06083;124;;PROM;VAL DU CAREI;46,66;Appartement;46;2
527;06083;1;;AV;DE VERDUN;42,84;Appartement;42;2
528;06092;5277;;;LE VILLAGE;22,71;Appartement;25;1
529;07019;85;;RTE;DE VALS;59,05;Appartement;62;3
530;07042;9004;;CITE;DE LA SOUBEYRANNE;85,93;Appartement;86;5
531;07042;9004;;CITE;DE LA SOUBEYRANNE;69,46;Appartement;71;4
532;07304;5638;;RES;HAMEAU LES FALAISES;28,52;Appartement;29;2
533;11262;3;;RUE;JEAN JAURES;27,76;Appartement;48;1
534;11266;159;;RES;HORIZON;21,51;Appartement;22;2
535;13022;27;;AV;MARECHAL FOCH;50,43;Appartement;35;2
536;13119;9012;;MAIL;LE MAIL;64,30;Appartement;65;3
537;13201;57;;RUE;ADOLPHE THIERS;53,66;Appartement;54;3
538;13201;44;;RUE;CURIOL;20,37;Appartement;24;1
539;13202;46;;RUE;CHEVALIER PAUL;35,27;Appartement;35;1
540;13204;13;;RUE;BERANGER;55,70;Appartement;53;3
541;13204;77;;RUE;PAUTRIER;33,46;Appartement;27;0
542;13207;16;;RUE;ROBERT;22,80;Appartement;21;2
543;13208;89;;RUE;SAINT SEBASTIEN;51,43;Appartement;51;1
544;13208;30;;RUE;DES MOUSSES;20,45;Appartement;20;1
545;13208;14;;RUE;NEGRESKO;17,10;Appartement;18;1
546;13208;9001;;CITE;LE CORBUSIER;103,14;Appartement;96;4
547;13209;34;E;RUE;NICOLE ZEMMOUR;68,81;Appartement;68;3
548;13209;296;;BD;ROMAIN ROLLAND;76,15;Appartement;77;5
549;13210;25;;BD;BONIFAY;48,14;Appartement;50;2
550;13210;46;;RUE;SAINTE BAUME;27,30;Appartement;30;1
551;13213;49;;TSSE;DES BONNETS;67,20;Appartement;68;4
552;14754;6412;;VC;RES LES MARINES;36,23;Appartement;36;2
553;19031;48;;AV;EMILE ZOLA;27,00;Appartement;25;1
554;22278;87;;RUE;DE GOUEDIC;36,08;Appartement;35;2
555;25265;20;B;RUE;DE L ABREUVOIR;32,00;Appartement;32;1
556;26058;15;;PAS;DU PALOMA;66,81;Appartement;80;4
557;26281;28;;AV;DUCHESNE;73,65;Appartement;75;4
558;27299;1;;RUE;DE LA LIBERATION;40,43;Appartement;43;2
559;28085;6;;RUE;DES ECUYERS;32,20;Appartement;34;2
560;28085;4;;RUE;CHAUVEAU LAGARDE;65,63;Appartement;65;3
561;28134;106;;AV;DU GENERAL LECLERC;58,87;Appartement;58;3
562;30189;14;;RUE;DE L ASPIC;42,47;Appartement;43;2
563;31066;175;;CHE;DE LA DOUCE DAME;104,56;Maison;104;5
564;31113;72;B;AV;SALVADOR ALLENDE;78,83;Appartement;80;3
565;31555;2;;RUE;DES LOIS;68,06;Appartement;85;3
566;33051;10;;RUE;MONTESQUIEU;42,00;Maison;42;2
567;33063;16;;RUE;JULIE;51,43;Appartement;47;2
568;33081;46;;RES;LE HAMEAU PIERRE FABRE;58,22;Appartement;60;3
569;33249;20;;RUE;HIPPOLYTE GOURDON;86,01;Maison;80;4
570;33281;100;;AV;DE LA LIBERATION;59,74;Appartement;60;3
571;33522;232;;RUE;DE SUZON;21,55;Appartement;22;1
572;33550;9001;;RES;SARCIGNAN;52,66;Appartement;52;3
573;34108;86;;AV;D INGRIL;36,69;Appartement;31;2
574;34301;19;;RUE;ARAGO;44,09;Appartement;44;2
575;34301;17;;BD;JOLIOT CURIE;22,13;Appartement;21;1
576;37261;25;;RUE;GALPIN THIOU;51,26;Appartement;53;2
577;38185;22;;CHE;JESUS;18,00;Appartement;19;0
578;38185;77;B;CRS;JEAN JAURES;73,12;Appartement;68;3
579;38186;5383;;;LA VILLE;35,60;Appartement;35;2
580;38229;4;;CHE;DE L HERMITAGE;132,05;Appartement;141;4
581;38249;25;;ALL;DE LA DENT DE CROLLES;74,50;Appartement;75;3
582;38249;220;;ALL;DE PRE MAYEN;42,06;Appartement;42;2
583;39470;315;;RUE;DU CLOS CAPPERONY;23,57;Appartement;23;2
584;40133;93;;AV;CHARLES DE GAULLE;23,53;Appartement;24;1
585;40281;220;;CHE;DE LAREIGNE;42,00;Appartement;42;2
586;40312;30;;RUE;ANDRE BOUILLAR;88,35;Appartement;89;4
587;42218;5;;RUE;OLIVIER DE SERRES;74,57;Appartement;74;3
588;42218;3;;RUE;DE TERRENOIRE;47,90;Appartement;48;2
589;44109;8;;RUE;MARCEAU;69,11;Appartement;67;4
590;44132;38;;BD;OCEANIDES;24,04;Appartement;24;1
591;44162;1;;RUE;DE L ARDECHE;103,79;Appartement;94;5
592;44162;6;;RUE;JEAN PAUL SARTRE;61,06;Appartement;60;3
593;45075;2;;RUE;DES PERVENCHES;69,81;Appartement;69;4
594;45258;4;T;RUE;DUTHUARD;140,00;Appartement;110;3
595;49007;11;;RUE;LOUIS GAIN;77,18;Appartement;76;3
596;49007;48;;RUE;ST NICOLAS;82,60;Appartement;77;4
597;49099;9;;AV;DE LA RICHARDIERE;53,60;Appartement;50;2
598;49347;7;;MAIL;CLAUDE DEBUSSY;57,00;Appartement;56;3
599;51454;43;;RUE;CHARLIER;74,15;Appartement;75;3
600;51454;8;;RUE;RUE BERTRAND DE VOGUE;92,50;Appartement;95;4
601;53062;11;;RUE;LUCRECE MERCIER;67,77;Appartement;65;3
602;53073;10;;PL;DE L EGLISE;52,26;Appartement;52;3
603;59220;3;B;RUE;DU COLOMBIER;58,27;Appartement;57;3
604;59350;108;;RUE;SAINT ANDRE;133,89;Appartement;134;5
605;59410;37;;RUE;JULES FERRY;32,69;Appartement;33;1
606;60057;16;;RUE;D ALSACE;21,92;Appartement;32;1
607;62604;150;;BD;DE LA MER;71,74;Appartement;70;4
608;66004;;;RES;LES MARMOTTES;30,62;Appartement;31;2
609;69078;34;;RTE;DE BORDEAUX;64,30;Appartement;64;3
610;69081;2;;AV;RAYMOND DE VEYSSIERES;102,76;Appartement;102;6
611;69143;15;;RUE;REY LORAS;53,05;Appartement;52;2
612;69149;27;;RUE;DU PERRON;38,12;Appartement;37;2
613;69149;26;;RUE;DIDEROT;46,65;Appartement;46;2
614;69149;13;;RUE;BAUDIN;72,00;Appartement;71;3
615;69382;30;;RUE;PALAIS GRILLET;29,02;Appartement;31;1
616;69385;19;;QUAI;ROMAIN ROLLAND;143,12;Appartement;139;3
617;73235;5168;;;IMM LE GRAND PIC;17,94;Appartement;21;1
618;73306;5215;A;;TIGNY;42,30;Appartement;39;2
619;74019;143;;IMP;DES VIGNES;46,28;Appartement;46;2
620;74056;166;;AV;DE COURMAYEUR;33,66;Appartement;37;2
621;75106;70;;BD;SAINT MICHEL;85,61;Appartement;90;4
622;75107;34;;RUE;CLER;50,04;Appartement;48;3
623;75109;10;;RUE;DE GRANGE BATELIERE;39,86;Appartement;35;2
624;75110;41;;BD;DE LA VILLETTE;31,65;Appartement;37;1
625;75111;59;;RUE;DE LA FONTAINE AU ROI;62,72;Appartement;50;3
626;75113;79;;RUE;BRILLAT SAVARIN;30,81;Appartement;32;2
627;75116;12;;BD;EXELMANS;40,80;Appartement;41;1
628;75120;57;;RUE;PIXERECOURT;55,23;Appartement;85;3
629;77053;8;;RUE;PARC DE L'EPINETTE;71,59;Appartement;71;4
630;77259;15;;RUE;DU PRESBYTERE;60,22;Appartement;60;3
631;78190;6;B;AV;DE WAILLY;23,62;Appartement;23;1
632;78362;20;;RUE;DE DREUX;79,74;Appartement;75;4
633;78401;39;;BD;THIERS;156,50;Maison;156;6
634;83009;5;;RUE;DES JARDINS;84,28;Appartement;90;2
635;83019;254;;AV;DE LA MER;15,86;Appartement;15;1
636;83034;325;;RTE;DE LA BENOITE;87,49;Appartement;64;3
637;83062;59;;AV;GABRIEL PERI;35,55;Appartement;38;2
638;83069;11;;CHE;DU MARTINET;121,99;Appartement;118;4
639;83130;8;;RUE;PIERRE BROSSOLETTE;56,15;Appartement;61;3
640;83137;9001;;RES;ST MARC;81,50;Appartement;84;4
641;83137;216;;RUE;LANGERON;97,04;Appartement;50;2
642;83137;65;;BD;DES ACACIAS;65,40;Appartement;69;3
643;88225;58;;RUE;DE LA XAVEE;73,78;Appartement;74;4
644;90010;3;;RUE;DE BRASSE;34,48;Appartement;34;2
645;91201;8;;RUE;DES ANEMONES;63,54;Appartement;59;3
646;91425;1;B;RUE;PAUL FORT;25,35;Appartement;29;1
647;92004;101;;RUE;DU CHATEAU;19,50;Appartement;24;1
648;92012;91;;RUE;DU CHATEAU;61,23;Appartement;63;3
649;92024;77;;RUE;MARTRE;16,98;Appartement;17;1
650;92026;9;;AV;PUVIS DE CHAVANNES;59,72;Appartement;59;3
651;92026;9;;RUE;DE LA MUTUALITE;33,58;Appartement;34;2
652;93007;6;;AV;DE MONTCHANIN;53,10;Appartement;54;3
653;93063;45;;RUE;DES NOYERS;67,00;Appartement;67;3
654;94033;53;;AV;DE STALINGRAD;52,05;Appartement;50;3
655;94068;17;;BD;MAURICE BERTEAUX;46,60;Appartement;35;2
656;94068;16;B;AV;ALBERT 1ER;41,64;Appartement;41;3
657;94069;149;;RUE;DU MARECHAL LECLERC;35,76;Appartement;28;2
658;94080;6;;RUE;DE LA PAIX;36,15;Appartement;37;2
659;95277;3;;RUE;GALANDE;37,23;Appartement;36;2
660;95428;9;;RUE;DES CARRIERES;115,26;Appartement;98;4
661;01143;58;;AV;DU MONT BLANC;130,80;Appartement;130;6
662;01354;2;;RUE;DU RECULET;58,71;Appartement;60;2
663;06027;2;;RUE;DES MURIERS;76,16;Appartement;77;3
664;06029;5;;RUE;DU CANADA;83,21;Appartement;96;4
665;06030;54;;RUE;VICTOR HUGO;29,07;Appartement;25;1
666;06030;116;;BD;SADI CARNOT;90,45;Appartement;105;4
667;06044;640;;CHE;DES CAILLADES;103,92;Appartement;120;5
668;06088;29;;AV;VILLERMONT;69,00;Appartement;36;3
669;06088;4;;AV;CYRNOS;47,50;Appartement;62;3
670;06088;127;;PROM;DES ANGLAIS;52,80;Appartement;42;1
671;06094;65;;AV;DE   VALBERG;63,15;Appartement;75;3
672;06123;562;;CHE;DES RASCAS;66,02;Appartement;65;3
673;06155;190;;RTE;DE CANNES;35,76;Appartement;33;3
674;06161;280;;AV;DE LA BERMONE;26,71;Appartement;27;1
675;10362;27;;RUE;PIERRE BROSSOLETTE;35,63;Appartement;39;2
676;10387;4;;RUE;CHARBONNET;32,34;Appartement;33;2
677;11144;9;;;LA PINEDE;37,12;Appartement;36;2
678;11170;1;;RES;LA VOILE D'OC;32,53;Appartement;45;3
679;11202;71;;RES;HAMEAU DES PECHEURS;24,61;Maison;30;2
680;11262;12;;RUE;DU LUXEMBOURG;111,96;Appartement;109;4
681;11262;10;;QUAI;VICTOR HUGO;34,34;Appartement;34;1
682;11379;3;;RUE;DE SERIGNAN;33,08;Appartement;44;2
683;13028;5000;;AV;ERNEST SUBILIA;28,34;Appartement;28;2
684;13201;14;;PL;AUX HUILES;38,54;Appartement;40;2
685;13202;6;;RUE;GUINTRAND;20,20;Appartement;21;1
686;13204;29;;RUE;MARECHAL FAYOLLE;29,86;Appartement;30;2
687;13205;23;;RUE;D ISLY;27,65;Appartement;30;1
688;13208;30;;RUE;DES MOUSSES;50,32;Appartement;50;2
689;13208;14;;RUE;NEGRESKO;69,32;Appartement;69;3
690;13210;116;;BD;MIREILLE LAUZE;68,45;Appartement;68;3
691;13210;147;;AV;DE LA TIMONE;68,89;Appartement;70;3
692;13212;36;;AV;DE SAINT BARNABE;65,72;Appartement;65;4
693;13215;2;;IMP;DU CHALET;125,85;Appartement;106;2
694;14715;54;;RUE;G LE CONQUERANT;41,07;Appartement;39;2
695;18279;14;;BD;DE LA LIBERTE;30,84;Appartement;30;1
696;29019;9;;RUE;DU VERCORS;53,11;Appartement;53;3
697;29232;38;;AV;DES GLENAN;84,69;Appartement;81;5
698;2A041;6572;;;ILE CAVALLO;87,16;Appartement;89;4
699;2A070;5163;;;TIUCCIA;37,78;Appartement;38;2
700;30034;5;;RUE;D AUVERGNE;45,23;Appartement;47;3
701;30133;2;;AV;LE CENTURION;26,40;Appartement;27;2
702;33009;24;;AV;REGNAULD;31,12;Appartement;31;1
703;33009;6;;AV;DU PARC;52,00;Appartement;64;3
704;33063;26;;RUE;BONGRAND;18,52;Appartement;39;1
705;33080;267;;RUE;TRUCHON;47,34;Appartement;46;2
706;33096;14;;RUE;ANDRE MALRAUX;103,36;Maison;81;4
707;33167;18;;ALL;DES GRIVES;66,02;Maison;66;3
708;33312;3;;RUE;SIMONE VEIL;43,69;Appartement;44;2
709;33522;9001;;RES;FORTUNIO;62,84;Appartement;63;3
710;34333;11;;CLOS;DE VIC;29,60;Maison;35;3
711;35032;19;;RUE;JOSEPH PANAGET;62,91;Appartement;62;3
712;37122;4;;RUE;FRANCIS POULENC;57,03;Appartement;58;3
713;38185;52;;RUE;DE STALINGRAD;88,21;Appartement;87;4
714;38421;13;;RUE;ANTOINE POLOTTI;83,63;Appartement;83;4
715;38421;9;;RUE;ANNE FRANK;47,67;Appartement;47;2
716;40046;54;;RUE;PEYCHAN;70,21;Appartement;81;4
717;40192;4;;PL;PORTE CAMPET;94,00;Appartement;120;4
718;40326;154;;ALL;DU REGAIN;60,65;Appartement;63;3
719;44069;6;;RUE;DU CHATEAU GAILLARD;51,17;Appartement;52;3
720;44074;3;B;RUE;DES PATURES;29,94;Appartement;35;1
721;44201;57;;RUE;DES SANSONNETS;45,95;Maison;45;2
722;45232;227;;RUE;DE L ARDOUX;23,84;Appartement;24;1
723;45232;123;;AV;SAINT MICHEL;116,72;Maison;109;4
724;45234;11;;RUE;DES TROIS MARIES;16,24;Appartement;83;4
725;45285;21;;RUE;DE LA BUTTE;73,01;Maison;86;3
726;49007;16;;RUE;GARNIER;28,65;Appartement;29;1
727;49015;2;;AV;JEAN LURCAT;69,08;Appartement;70;3
728;51108;30;;RUE;DU GENERAL COMPERE;25,53;Appartement;26;1
729;51573;13;;RUE;ARISTIDE BRIAND;38,35;Appartement;39;2
730;54329;3;;PL;SAINT REMY;47,60;Appartement;157;4
731;56083;13;;RUE;JOSEPH MARIETTE;36,13;Appartement;32;2
732;56107;25;;RUE;DE QUEHELLO;39,56;Appartement;39;2
733;56121;14;;RUE;RAYMOND QUERO;61,47;Appartement;62;3
734;59009;1;;ALL;DE LA FRANGE;76,09;Appartement;78;3
735;59271;14;;RUE;SALVADOR ALLENDE;65,48;Appartement;67;3
736;59367;48;;RUE;DU PROGRES;68,77;Appartement;68;4
737;60157;22;;RUE;DE LA REPUBLIQUE;60,09;Appartement;69;4
738;60509;136;;RUE;PELEE PROLONGEE;36,96;Appartement;63;3
739;60684;57;;AV;DE L'ORANGERIE;58,50;Appartement;58;3
740;62041;3;;RUE;DU BLOC;22,98;Appartement;25;1
741;64260;12;;RUE;DES PINS;57,07;Appartement;72;2
742;69096;24;;PL;JEAN JAURES;29,94;Appartement;45;2
743;69243;15;;RUE;DUBREUIL;83,05;Appartement;83;3
744;69278;92;;RUE;DE LA GARE;100,55;Appartement;102;5
745;69382;13;;RUE;DUGAS MONTBEL;32,43;Appartement;25;2
746;69382;9;;PAS;PANAMA;27,50;Appartement;29;1
747;69384;39;;RUE;DENFERT ROCHEREAU;119,31;Appartement;123;5
748;69384;55;;BD;DES CANUTS;43,01;Appartement;42;2
749;69385;64;;RUE;COMMANDANT CHARCOT;24,80;Appartement;24;1
750;72181;27;;BD;EMILE ZOLA;16,58;Appartement;17;1
751;73257;6018;;;BALCONS DE VAL THO CHAL 6;63,80;Appartement;62;4
752;74083;396;;RTE;DE SALLANCHES;63,12;Appartement;61;2
753;74264;2;;RUE;DE LA PRAIRIE;45,83;Appartement;45;2
754;75102;54;;RUE;DE CLERY;18,96;Appartement;22;2
755;75103;9;;RUE;DE LA CORDERIE;39,18;Appartement;40;1
756;75103;79;;RUE;DES ARCHIVES;22,61;Appartement;21;1
757;75103;3;;RUE;DU PERCHE;43,71;Appartement;40;1
758;75104;24;;RUE;SAINT MARTIN;62,24;Appartement;62;4
759;75105;34;;RUE;DU FER A MOULIN;41,00;Appartement;44;2
760;75106;62;;RUE;MONSIEUR LE PRINCE;81,15;Appartement;60;3
761;75106;8;;RUE;JOSEPH BARA;117,10;Appartement;117;5
762;75106;9;;RUE;DE FLEURUS;78,74;Appartement;81;3
763;75106;150;;RUE;DE RENNES;52,84;Appartement;55;3
764;75107;9;;RUE;AMELIE;15,88;Appartement;15;1
765;75109;26;;RUE;GODOT DE MAUROY;63,45;Appartement;51;3
766;75110;32;;RUE;BUISSON ST LOUIS;42,01;Appartement;51;3
767;75111;51;B;AV;DE LA REPUBLIQUE;69,34;Appartement;69;4
768;75111;38;;BD;BEAUMARCHAIS;49,84;Appartement;50;4
769;75113;10;;RUE;VERONESE;29,68;Appartement;25;2
770;75114;28;;RUE;DELAMBRE;84,80;Appartement;38;2
771;75114;9;;RUE;D ODESSA;43,16;Appartement;43;3
772;75114;57;;RUE;DU MOULIN VERT;41,66;Appartement;43;3
773;75114;76;B;RUE;DES PLANTES;25,11;Appartement;26;1
774;75115;380;;RUE;DE VAUGIRARD;51,43;Appartement;55;3
775;75115;145;;RUE;DE LOURMEL;61,82;Appartement;62;3
776;75116;7;;RUE;LOUIS DAVID;59,47;Appartement;56;2
777;75117;53;;RUE;LEGENDRE;82,70;Appartement;80;4
778;75117;36;;BD;DES BATIGNOLLES;66,21;Appartement;65;2
779;75117;26;;RUE;TRUFFAUT;23,10;Appartement;31;2
780;75118;64;;RUE;MARX DORMOY;60,96;Appartement;58;3
781;75118;86;;RUE;PHILIPPE DE GIRARD;113,66;Appartement;157;1
782;75119;50;;RUE;PETIT;24,38;Appartement;24;1
783;75119;59;;RUE;D HAUTPOUL;32,05;Appartement;34;2
784;75119;14;;RUE;DE LA VILLETTE;30,90;Appartement;35;2
785;75120;41;;RUE;PELLEPORT;11,60;Appartement;12;1
786;75120;133;;RUE;DES PYRENEES;43,70;Appartement;44;3
787;76217;36;;RUE;JACQUES BOURGEOIS;44,51;Appartement;44;2
788;77014;30;B;RUE;DU VIEUX RU;130,72;Maison;129;6
789;77169;6;;ALL;DE LA FORET;47,32;Appartement;47;2
790;77326;41;;PROM;DU BOIS;76,99;Appartement;78;4
791;77373;6;;RUE;DU STADE;32,71;Appartement;34;2
792;77438;13;;PL;CLAUDE MONET;42,00;Appartement;42;2
793;77445;4;B;RUE;MARCELIN BERTHELOT;43,46;Appartement;43;2
794;77468;68;;RUE;DE PARIS;47,26;Appartement;47;2
795;77470;12;;RUE;JULES LEFEVRE;70,09;Appartement;70;3
